"gene_id","logFC","logCPM","LR","PValue","FDR"
"ENSG00000173214",0.684607702647685,3.92019435346302,41.9028951502885,9.59205090114343e-11,2.58466432659083e-10
"ENSG00000100485",-0.482426197554798,6.08211440644019,41.886475828314,9.67293659833294e-11,2.60600490452383e-10
"ENSG00000104953",0.967956186387589,1.7198302127892,41.8846442470354,9.68200165067989e-11,2.60799207059486e-10
"ENSG00000176678",-0.902522205561448,0.755416035460767,41.8743130327989,9.73329346574061e-11,2.62135097001631e-10
"ENSG00000120093",1.06022165848529,4.45271149523851,41.8730458344009,9.7396034775083e-11,2.6225929140692e-10
"ENSG00000256229",1.03961800228676,4.3923216627762,41.8591352741567,9.80914086150346e-11,2.64085675504121e-10
"ENSG00000135899",0.551185222632075,5.41450502703117,41.8581666790172,9.81400122972055e-11,2.64170465458308e-10
"ENSG00000211592",1.42453729075913,11.5986277020153,41.8289758855354,9.9616159216505e-11,2.6809717592868e-10
"ENSG00000124256",1.22894595608925,1.92997630058887,41.7923678741098,1.01498841140692e-10,2.73116435554598e-10
"ENSG00000137692",0.421230046304991,4.64642913522929,41.7729210998012,1.02513395926007e-10,2.75798367851115e-10
"ENSG00000156599",0.366722069447045,7.10127697868671,41.7597891986899,1.03204234238257e-10,2.77608602201862e-10
"ENSG00000131871",0.377709756206361,5.84656365755771,41.7516460506992,1.03634964967265e-10,2.78718665579962e-10
"ENSG00000132274",-0.679388532272815,6.2749846734524,41.7408914365219,1.04206587763013e-10,2.80207195238754e-10
"ENSG00000278864",-0.874939150261327,1.12781810976337,41.7390473684705,1.04304919060413e-10,2.80422766897576e-10
"ENSG00000174444",-0.497752223471859,10.6288644987719,41.7360369403407,1.04465643830803e-10,2.80805978542409e-10
"ENSG00000074696",0.54139293941476,7.55027442405924,41.731889820085,1.04687461919641e-10,2.81353248396737e-10
"ENSG00000188732",-0.78957433771875,2.36709775162745,41.7001391729573,1.06401413614904e-10,2.85909820085993e-10
"ENSG00000145191",0.400410166105101,6.08688108521276,41.6790616608195,1.07554696774351e-10,2.88958503253173e-10
"ENSG00000184182",0.412070108716659,3.60304317576066,41.6554116344678,1.08863642156326e-10,2.92424257984286e-10
"ENSG00000126214",-0.442704830977786,4.23896475532878,41.6318498396251,1.10183561097866e-10,2.95918278544277e-10
"ENSG00000204291",-0.719714207240308,7.57403351687375,41.6017661970334,1.11892141271081e-10,3.00454723691389e-10
"ENSG00000173085",0.487803330136518,3.36043169981801,41.5987596364885,1.12064347838363e-10,3.00864811445719e-10
"ENSG00000111731",-0.520744580670436,5.56358015717625,41.5713856141679,1.1364450296386e-10,3.0501774288476e-10
"ENSG00000152939",0.724970271536573,4.82297134524163,41.5712787135074,1.13650717280831e-10,3.0501774288476e-10
"ENSG00000248485",1.54364971752175,2.00230055489036,41.5706876948361,1.13685080339542e-10,3.05056941335164e-10
"ENSG00000241472",0.779204018456952,1.11646060048831,41.5545946832161,1.14624769443081e-10,3.07525011329482e-10
"ENSG00000105339",-0.573777919583244,4.57145004997249,41.5350847920663,1.15774406756833e-10,3.10553266292794e-10
"ENSG00000188846",-0.517393583939088,9.21722357322731,41.534758567838,1.15793727593758e-10,3.10553266292794e-10
"ENSG00000117682",-0.543597084657949,5.76363502927083,41.530039428805,1.16073582923772e-10,3.11249760393026e-10
"ENSG00000130529",0.665298504829049,5.83932299258835,41.5196055661885,1.16694739615503e-10,3.12861048734741e-10
"ENSG00000146833",-0.413246241306695,5.86318324997526,41.5036900298064,1.1764865043673e-10,3.1536374353179e-10
"ENSG00000142733",-0.533213513912496,5.59107231981956,41.5025165353032,1.17719293004626e-10,3.15498330843852e-10
"ENSG00000169018",-0.463714174850788,6.90794991003552,41.475767521147,1.19341107945878e-10,3.19789431913286e-10
"ENSG00000169083",0.864789391894793,7.50294645430169,41.4563814555631,1.20530462660898e-10,3.22920413583942e-10
"ENSG00000066923",1.3362356357739,2.53722604967892,41.4461651720351,1.21162008570773e-10,3.24556109009844e-10
"ENSG00000082996",-0.396080867436124,6.04144375662327,41.4330997601494,1.21974510084066e-10,3.26675877831393e-10
"ENSG00000143842",0.539932559738562,6.09404226711376,41.426090731703,1.22412627457317e-10,3.27792398186087e-10
"ENSG00000183340",-0.630237506114037,4.17228217505968,41.414755283518,1.23124515227735e-10,3.29641497332448e-10
"ENSG00000165695",0.785889251244312,1.64940285839278,41.4105407488438,1.2339025161333e-10,3.30295680462868e-10
"ENSG00000177192",0.591235566948424,4.13168222285213,41.402181418889,1.23919027041794e-10,3.31653627582823e-10
"ENSG00000178026",0.85940983976749,4.53965097667079,41.3978121047243,1.2419631320814e-10,3.32338141409649e-10
"ENSG00000181090",0.395981928769888,6.16214638386195,41.373422570699,1.25755575066909e-10,3.36452275001398e-10
"ENSG00000139239",-0.648706243625492,2.15611051213191,41.3697856750626,1.25989760619105e-10,3.36989692942178e-10
"ENSG00000182446",0.398482038739705,6.93088642039921,41.3696253076302,1.26000096978963e-10,3.36989692942178e-10
"ENSG00000092871",0.60267961432504,4.24784821176184,41.3483284262527,1.27380340203145e-10,3.40622177474291e-10
"ENSG00000120709",-0.459963978103251,5.63974841806229,41.3287283701031,1.28663983370927e-10,3.43995134761404e-10
"ENSG00000144791",0.415671388936118,4.50990552194283,41.3205510074202,1.29203354397835e-10,3.45377387794767e-10
"ENSG00000134897",-0.572583032719177,3.79098528247898,41.3169982127385,1.29438398096814e-10,3.45945796540559e-10
"ENSG00000089597",0.352364579229673,8.90004870651772,41.3112841147143,1.29817326165845e-10,3.46898497057916e-10
"ENSG00000036672",-1.07622440559348,2.40411630456426,41.3026259889732,1.30393603313662e-10,3.48378133788362e-10
"ENSG00000106538",-0.959436963148438,6.3668047506374,41.2966943959368,1.30789882331025e-10,3.49376433078031e-10
"ENSG00000103254",0.895580493094742,3.06773772359189,41.2902417411561,1.31222341744073e-10,3.50471018254365e-10
"ENSG00000125901",0.61073123664821,5.28136351192921,41.2733661689826,1.32360128205179e-10,3.53448699323411e-10
"ENSG00000174151",-0.588177548701385,4.22476793514449,41.2521968372816,1.33801383565092e-10,3.57235580536922e-10
"ENSG00000140832",0.901084862857009,4.35393221335256,41.2345559682375,1.35014406524939e-10,3.60411901235314e-10
"ENSG00000130724",0.527322721250786,6.70333638241528,41.2187757407932,1.36108813007585e-10,3.63270539816268e-10
"ENSG00000258227",1.2845359724515,1.3489792778658,41.2121279656483,1.36572510673652e-10,3.64445137366261e-10
"ENSG00000100982",-0.368902047713037,5.66209822909182,41.2057137079722,1.37021418917368e-10,3.65579870068113e-10
"ENSG00000184990",0.56046013860402,5.3633329519035,41.203773578446,1.37157491555339e-10,3.6587969412827e-10
"ENSG00000246273",-0.606214127170342,1.68200702058394,41.185980264971,1.38411767030177e-10,3.69161803929165e-10
"ENSG00000075240",0.482471102014057,5.54108801228633,41.1787875882482,1.38922041765226e-10,3.70458778040602e-10
"ENSG00000023516",-0.660413209819658,6.38858922335107,41.168814377885,1.39632695028483e-10,3.72289554695179e-10
"ENSG00000214941",-0.416119555320049,4.01517589279609,41.1602273057178,1.40247492214223e-10,3.73864171234048e-10
"ENSG00000114446",-0.459952704956406,5.19154532463241,41.1471642011683,1.41187954469778e-10,3.76306234595782e-10
"ENSG00000230989",0.475854604951798,6.9080775906169,41.1458126408618,1.41285618058606e-10,3.76501543463043e-10
"ENSG00000179715",0.827492234196832,3.88578900560705,41.1448221553476,1.41357233362535e-10,3.76627382764028e-10
"ENSG00000185813",0.626853918096799,5.26344596473086,41.1329987689373,1.42214913431853e-10,3.78847181398863e-10
"ENSG00000133710",-1.84509954763517,1.80356258857131,41.1278370894519,1.42590978411309e-10,3.79783458111196e-10
"ENSG00000102174",1.12579066565549,2.79160085376158,41.1094921964781,1.4393560832123e-10,3.83298687906138e-10
"ENSG00000092199",0.338293627362834,8.706938822143,41.0936183246175,1.45109358528533e-10,3.86357733347224e-10
"ENSG00000232973",-0.854195560306671,0.608420022716892,41.0869712110181,1.45603702918131e-10,3.8760709880275e-10
"ENSG00000125818",0.345150165064726,7.12645262106678,41.083936771684,1.45829933621771e-10,3.88142419431157e-10
"ENSG00000124571",0.476319548582041,5.87059465128694,41.0824701795679,1.4593940056417e-10,3.88366829491691e-10
"ENSG00000092295",-0.988069253435286,1.12109660244199,41.0744929657236,1.46536264688503e-10,3.89887976355418e-10
"ENSG00000198252",0.393755350978834,5.07037502450579,41.0603178829812,1.47602895707967e-10,3.92658289064613e-10
"ENSG00000157349",-0.392306812346501,3.85704642212408,41.0587342881718,1.47722537904268e-10,3.92908869120052e-10
"ENSG00000177169",0.444365000102601,6.14474330643859,41.0487048111314,1.48482532747998e-10,3.94862264145555e-10
"ENSG00000165458",0.468041694973208,6.76766296722362,41.0403123256995,1.49121489810262e-10,3.96493163883321e-10
"ENSG00000168612",0.399719412485072,4.05630073638021,41.0375052207183,1.49335820836881e-10,3.9699467522752e-10
"ENSG00000262814",1.20965313903442,1.98528167297772,41.0353972133879,1.49496976341819e-10,3.97354676315664e-10
"ENSG00000184349",-0.899987311093296,4.94273266580887,40.9929149590982,1.52782075425846e-10,4.06016393214297e-10
"ENSG00000156603",0.465741961903803,3.75932525900328,40.9843643937803,1.53451965393015e-10,4.0772644048669e-10
"ENSG00000271133",-1.08249681522708,0.535655161016551,40.97665328412,1.54058609701308e-10,4.09267882620131e-10
"ENSG00000072110",-0.547533156885553,8.70462217555625,40.9637209535985,1.55081409393186e-10,4.11866290849702e-10
"ENSG00000225031",-0.606076486909912,2.20682889098474,40.9636118670878,1.55090065738353e-10,4.11866290849702e-10
"ENSG00000111817",-0.656834547369729,5.44914636170665,40.9609400800045,1.55302231204244e-10,4.12358804779626e-10
"ENSG00000213707",0.639488004298355,0.911364595843596,40.9461510270422,1.56481889679051e-10,4.15419597084687e-10
"ENSG00000138670",-0.654798072646557,4.49161720552488,40.943501923306,1.56694142488073e-10,4.15911562663891e-10
"ENSG00000122557",-0.334309470646166,5.25651659838124,40.9078481012958,1.59579016566064e-10,4.23496049463739e-10
"ENSG00000104081",0.69274633579993,4.54454825982772,40.9038565995283,1.59905274264069e-10,4.24288955943845e-10
"ENSG00000140105",0.537351075111614,7.06672950629538,40.8846454833128,1.61484919294521e-10,4.284067274755e-10
"ENSG00000136816",0.331909195784109,4.98194540883066,40.8640815728112,1.63193112592582e-10,4.328640540164e-10
"ENSG00000135185",-0.462801002748507,3.73731785854572,40.8331852663307,1.65793657503113e-10,4.39686374415676e-10
"ENSG00000225313",-0.669041316059378,0.646918726505489,40.8164151559632,1.67222526987204e-10,4.43399590706238e-10
"ENSG00000167196",0.364967144437681,4.92168001096575,40.8157083601166,1.67283018341888e-10,4.43483826098687e-10
"ENSG00000134001",0.342427808776304,6.46316393740915,40.8022256398642,1.68441145011215e-10,4.46477472785092e-10
"ENSG00000271643",-0.62487297968707,3.14272358103293,40.7767723077987,1.70649436719266e-10,4.52253227419408e-10
"ENSG00000126705",-0.565239198686556,5.74980581597236,40.7763514723089,1.70686190262326e-10,4.52273001141294e-10
"ENSG00000115425",-0.972291097273287,3.8699367365345,40.7734196102694,1.70942463565364e-10,4.52874337242489e-10
"ENSG00000139131",0.347710599023582,3.8811725082521,40.7584761820014,1.722546619164e-10,4.56272427515736e-10
"ENSG00000116096",0.636458640904142,5.27527372723178,40.7419976765389,1.73713350522466e-10,4.6005731253291e-10
"ENSG00000188026",-0.531439521440949,3.27137747078027,40.7103743295714,1.76547396280891e-10,4.67482729990902e-10
"ENSG00000167658",-0.528952160171741,11.4693476966851,40.683966559255,1.7894946114876e-10,4.73761947897266e-10
"ENSG00000164118",-0.509084579564248,4.05481782150734,40.6744547321867,1.7982265330836e-10,4.75992073903836e-10
"ENSG00000141027",-0.520757728504148,7.14733541384441,40.6630324161638,1.80876867892482e-10,4.78700521127858e-10
"ENSG00000168778",-0.602188421597171,4.1600686497677,40.6391504458042,1.8310107119652e-10,4.84503948461743e-10
"ENSG00000213316",-0.882857499017112,1.4444663353216,40.6350124454898,1.83489229870561e-10,4.85447859698674e-10
"ENSG00000123200",-0.474210734555692,6.75002508712302,40.6321379414435,1.83759352997346e-10,4.86079220537779e-10
"ENSG00000119596",-0.404928321753435,6.68959847541623,40.5898820352584,1.87776477658916e-10,4.96620214980073e-10
"ENSG00000152953",-1.11454581633923,3.33377031097439,40.5869231439172,1.88061040709348e-10,4.97287629483187e-10
"ENSG00000268043",-0.634582913215697,3.61159782278477,40.5783631287839,1.888867093584e-10,4.99320188303343e-10
"ENSG00000087206",-0.344687067969611,4.66683601830022,40.5782837850174,1.88894379525895e-10,4.99320188303343e-10
"ENSG00000166689",-0.609143535753374,5.06955245378654,40.5694815039769,1.89747235526802e-10,5.01488756681584e-10
"ENSG00000224189",0.821821495444533,3.18458184700359,40.5638953969019,1.90290473625231e-10,5.02838424229603e-10
"ENSG00000141873",0.651311708521693,3.58612854483904,40.5571602714724,1.90947522173157e-10,5.04488320046808e-10
"ENSG00000157350",-0.525883873360006,4.59334979441981,40.5521678358966,1.91436026981225e-10,5.05692430554339e-10
"ENSG00000137221",-0.487964409602114,4.92473214280011,40.55001397618,1.91647166108827e-10,5.06163572480377e-10
"ENSG00000135763",0.520074822953296,4.42619285069477,40.5233865582752,1.94276741790041e-10,5.13020847141822e-10
"ENSG00000135709",0.56494581699133,4.51871571560201,40.51793289589,1.94819755432988e-10,5.14366796150024e-10
"ENSG00000177465",0.717682783026641,3.19748131803949,40.5031685539785,1.96297457236799e-10,5.1817964433855e-10
"ENSG00000111450",-0.561370713530113,3.79151287466055,40.4653945246765,2.00129381422892e-10,5.28204726353753e-10
"ENSG00000180777",1.7432090209811,2.53238141143582,40.4418686688765,2.02553673172375e-10,5.34511829393517e-10
"ENSG00000244005",0.353312625307638,4.36001892948903,40.4367476860814,2.03085263967167e-10,5.35823047787604e-10
"ENSG00000186862",0.907530951648102,0.767900443774174,40.4223979795082,2.04582307039509e-10,5.39680645940547e-10
"ENSG00000242516",-1.42452323197867,1.94912168386962,40.4198081380455,2.04853668514612e-10,5.4030417524182e-10
"ENSG00000131188",1.03761673962084,1.35270511245889,40.4165113927087,2.0519962013773e-10,5.41124190422981e-10
"ENSG00000135549",1.05099851984035,4.72241892031412,40.4125218180637,2.05619057648309e-10,5.42137679318628e-10
"ENSG00000196218",-1.07374785684934,3.3353555518905,40.4117789393693,2.05697253737924e-10,5.42251254518276e-10
"ENSG00000165757",-0.713367447699898,6.02063026252447,40.4101017696693,2.05873903642214e-10,5.42624286827549e-10
"ENSG00000211664",1.80218245735881,3.14981139705013,40.3938586813792,2.07592603594025e-10,5.47060897677376e-10
"ENSG00000110002",-0.787651856736948,5.76852851555259,40.3757677912527,2.0952373465139e-10,5.52055710412537e-10
"ENSG00000120327",-0.689490683103583,3.07612783107551,40.3729475721257,2.09826397955239e-10,5.52758843956475e-10
"ENSG00000272604",0.50481570133786,0.82921098952498,40.3673416029434,2.10429325680171e-10,5.54252608069231e-10
"ENSG00000095564",-0.636673526418488,5.849129945175,40.3603190421283,2.11187056992899e-10,5.56153532316282e-10
"ENSG00000007341",-0.42157648157729,3.54587773915271,40.3418646054939,2.13191328596437e-10,5.61335967518585e-10
"ENSG00000102241",0.386738675491834,6.7280412244687,40.3233925048839,2.15216588197705e-10,5.66571887770259e-10
"ENSG00000198911",0.550683353756062,7.51598043653264,40.2914181833301,2.18767844236895e-10,5.75822624448971e-10
"ENSG00000117868",-0.424930977135829,7.5611744561558,40.2905583631317,2.18864146571059e-10,5.75977914275976e-10
"ENSG00000164070",-1.08004989361115,4.02146187968374,40.2511142560916,2.23327931645297e-10,5.87624959884694e-10
"ENSG00000069943",-0.427729722551055,3.23411162613973,40.2347799731063,2.2520301935701e-10,5.92457764333316e-10
"ENSG00000109220",-0.436888090926875,3.87681894442174,40.2089270435853,2.28203062169387e-10,6.00247918210448e-10
"ENSG00000213064",-0.486463195399572,6.49453637845334,40.2019854464879,2.29015374986263e-10,6.02281960447608e-10
"ENSG00000148690",-0.47433757307785,4.64844756216109,40.1958534172162,2.297353589618e-10,6.04072537869582e-10
"ENSG00000128731",-0.467774382272369,6.46207744777024,40.1954770219404,2.29779626647674e-10,6.04086060861585e-10
"ENSG00000103066",0.484429848147921,4.55175691393702,40.1950829493481,2.29825982505279e-10,6.04105068076524e-10
"ENSG00000067601",-0.486707652540887,1.23303651492132,40.1786773308939,2.31764151592546e-10,6.09095914993856e-10
"ENSG00000103365",-0.423701866343938,6.87529605634023,40.1535191143661,2.34768191486619e-10,6.16885785662593e-10
"ENSG00000239855",1.56693314162388,3.95389697153223,40.150074722684,2.35182494641947e-10,6.1786927297459e-10
"ENSG00000169562",1.71168740179159,3.2896052206883,40.1417428824278,2.36187705918818e-10,6.20404589892235e-10
"ENSG00000078668",0.469036769888447,6.45875818812327,40.1396942732425,2.36435522488468e-10,6.20949900871227e-10
"ENSG00000160953",-0.444667833911765,5.1208108122803,40.1376750980405,2.36680033197921e-10,6.21486345676174e-10
"ENSG00000179933",0.324063661571346,5.52263752103775,40.1368402252315,2.36781205533778e-10,6.21646286931055e-10
"ENSG00000256073",0.59789679999457,2.321509301616,40.1189848612898,2.38955365583763e-10,6.27247678444969e-10
"ENSG00000138430",0.392777205937349,6.69834960280825,40.1093981553996,2.40130925789408e-10,6.30226329115835e-10
"ENSG00000113300",0.490150706407292,5.91019942843458,40.0864387802997,2.42969886354195e-10,6.37568838427732e-10
"ENSG00000143891",0.79643094878303,4.6212931164907,40.0621045098746,2.46015542525805e-10,6.4545114300738e-10
"ENSG00000176700",-0.613636558768931,0.976308920311665,40.003817451486,2.5346702164959e-10,6.6488800786097e-10
"ENSG00000152520",-0.543197655568318,5.89264417314462,39.9756102337537,2.57153773673274e-10,6.74444414050509e-10
"ENSG00000052841",-0.421877406579496,6.59539875436701,39.9566218512336,2.59665787068456e-10,6.80917077502882e-10
"ENSG00000198382",-0.493670487168125,5.51612768162709,39.8955150189323,2.67917682786364e-10,7.0243658044175e-10
"ENSG00000064999",-0.450477520327622,5.91719103520601,39.8803870618501,2.70000792092358e-10,7.07777967725978e-10
"ENSG00000113643",0.317340304647009,6.15215617966693,39.8563282366806,2.73347125424228e-10,7.16428385087436e-10
"ENSG00000168350",1.15441895870789,4.91390821252464,39.8546145652599,2.73587057331921e-10,7.1693553380938e-10
"ENSG00000178307",0.65046544659869,4.73543630359112,39.8378362017517,2.75947369835488e-10,7.22998029910053e-10
"ENSG00000115289",0.35615122350328,3.79668468617174,39.832236053886,2.76739704968143e-10,7.24950974670533e-10
"ENSG00000238113",-0.960051195980021,0.988154685988534,39.7783629401975,2.84479234257753e-10,7.45099130948212e-10
"ENSG00000180573",0.861934042748407,5.97019116802184,39.7695479639682,2.85766082997468e-10,7.48342659681292e-10
"ENSG00000167106",0.577794257922067,7.1727924886032,39.7686896796698,2.85891689992398e-10,7.48544631758966e-10
"ENSG00000070501",0.696657675115081,4.82102139248966,39.7678023725486,2.86021602485154e-10,7.48757806437908e-10
"ENSG00000165704",0.54479339901894,4.80638564911357,39.7569836427451,2.87610356662369e-10,7.52789270531782e-10
"ENSG00000121933",0.995696685287601,0.744866777057061,39.7542330528885,2.88015693497411e-10,7.53722425016953e-10
"ENSG00000188566",0.523107581521908,3.79100214776392,39.7521038278661,2.88329856419946e-10,7.54416706172506e-10
"ENSG00000250012",-0.782432719965134,1.07209032394448,39.7358709121946,2.90736295837911e-10,7.60584277827407e-10
"ENSG00000214652",-1.22610496431725,3.28675713620053,39.7322198985973,2.91280302046436e-10,7.61878343824661e-10
"ENSG00000164327",-0.598601784591178,5.5631572521486,39.7293904633089,2.91702592691366e-10,7.62853663813464e-10
"ENSG00000124228",0.433097970238346,5.78421608395248,39.6919932322226,2.9734202351324e-10,7.77470083496092e-10
"ENSG00000279159",-0.747522144829837,1.62154098411499,39.684938744964,2.98417999830772e-10,7.80151357498666e-10
"ENSG00000012171",-1.0697506348173,4.16526281798698,39.6776315076928,2.99536636579565e-10,7.82943231553832e-10
"ENSG00000118482",-0.508937637815372,6.91549516420557,39.6639418514733,3.01643644750844e-10,7.88317175855286e-10
"ENSG00000269386",-0.628087335675756,0.984492177526012,39.6585535271821,3.02477038492552e-10,7.90361393522593e-10
"ENSG00000086475",0.39585332574681,6.18452950249278,39.6477102855799,3.04161118903458e-10,7.94627356323079e-10
"ENSG00000115507",1.24790902730605,1.25421365555316,39.6438663863113,3.04760371677174e-10,7.96058220046621e-10
"ENSG00000174501",-1.06590861021661,2.76032053886371,39.6185458004375,3.08737422720533e-10,8.06310183830351e-10
"ENSG00000274602",-1.00181203597554,1.6672546009359,39.6154884147103,3.09221142112165e-10,8.07436907527791e-10
"ENSG00000233461",0.609761853853935,1.05817103977944,39.6097103208167,3.10137386840989e-10,8.0969246750505e-10
"ENSG00000088038",0.37688079341797,5.52761345836187,39.6025361544362,3.11278792975201e-10,8.12535006515147e-10
"ENSG00000196074",1.04546506182493,4.70077989933018,39.6008854824528,3.11542008586501e-10,8.13084620110814e-10
"ENSG00000258768",-0.841895010801867,0.707235881206812,39.5897276536277,3.1332708545474e-10,8.17605239043634e-10
"ENSG00000120948",0.256828838079265,6.36080483197319,39.5850367228394,3.14080614479301e-10,8.19433032707065e-10
"ENSG00000137507",-0.760356145263282,5.92275938521285,39.5804428257315,3.14820314742512e-10,8.21224135770296e-10
"ENSG00000083123",-0.565369512820703,4.77381625034992,39.5759814198865,3.15540350795104e-10,8.22963347343987e-10
"ENSG00000006282",0.82126291127106,6.08884069270595,39.5738765091364,3.15880639133019e-10,8.23711715624693e-10
"ENSG00000164916",-0.493397112082731,5.79470714019198,39.5702408072717,3.16469266856952e-10,8.25107308387594e-10
"ENSG00000085721",0.36398901099958,6.02254996683723,39.5286657207555,3.23278944564797e-10,8.42719382758815e-10
"ENSG00000283196",-0.69719578541318,1.48837284403251,39.5271335000168,3.23532694069542e-10,8.43238486906437e-10
"ENSG00000138757",0.489074844769149,7.50354318094632,39.526527181504,3.2363316091114e-10,8.43357975437638e-10
"ENSG00000167962",0.520617243896968,4.79297725759818,39.5191602326392,3.24856360767964e-10,8.4640266794758e-10
"ENSG00000006652",-0.665432014662144,3.45444155685559,39.5169949663406,3.2521675844346e-10,8.47198709358363e-10
"ENSG00000132854",-1.17261950567095,4.25767466996314,39.4969249847786,3.28576414307416e-10,8.55806315267628e-10
"ENSG00000131508",0.305019563544106,6.38127964153996,39.4918853967082,3.29425470271616e-10,8.57873041152597e-10
"ENSG00000145908",-0.884417296885443,2.76359364118893,39.4876494688593,3.30140826517647e-10,8.59590954710365e-10
"ENSG00000083544",-0.400036693761751,4.71058692604483,39.4848374851527,3.30616568159756e-10,8.60684507230929e-10
"ENSG00000149311",-0.608746055667277,6.04662195196236,39.4756724728265,3.32171907310079e-10,8.64587702101757e-10
"ENSG00000106351",-0.527534537874661,4.53622513017448,39.4700289214798,3.33133282324509e-10,8.66943852872141e-10
"ENSG00000014914",-0.679172742177584,3.91257350376298,39.4569284461417,3.35375690869591e-10,8.72632400914472e-10
"ENSG00000144061",-0.671286948727117,2.85940855159308,39.4356689715584,3.39046879376681e-10,8.82036026550286e-10
"ENSG00000174695",0.387056345509378,6.79481473756112,39.4334247095735,3.39436769443653e-10,8.8290157011624e-10
"ENSG00000181744",-0.797114828487512,5.19201866933359,39.4202121183048,3.41741277300072e-10,8.88746053817265e-10
"ENSG00000177283",-0.862043665408585,4.2644094271394,39.4152810785637,3.42605345195764e-10,8.90843134021994e-10
"ENSG00000138621",0.493859223359,3.37634047046492,39.4102581316854,3.43487766766453e-10,8.92987223248701e-10
"ENSG00000169715",-1.08398684708704,5.36238669113863,39.3979903555097,3.45652522630501e-10,8.98463796197799e-10
"ENSG00000129250",-0.501808474335216,7.24726063992542,39.3947479172475,3.46226957600949e-10,8.99805457895751e-10
"ENSG00000237984",-0.676367662194987,0.823499926189884,39.3920038779617,3.46713842089149e-10,9.00919172308391e-10
"ENSG00000223547",-0.587999422846133,3.70264372368183,39.3846621907407,3.48019876308512e-10,9.04160674777624e-10
"ENSG00000163959",0.55073185467605,2.09026109469546,39.3614619927626,3.52179489274148e-10,9.14813478195296e-10
"ENSG00000072840",-0.658694498844601,5.16132350798102,39.3286796302146,3.58142103277121e-10,9.30145344760092e-10
"ENSG00000176749",0.895290548099182,2.27513602879626,39.3283477726974,3.58202976979687e-10,9.30146983613584e-10
"ENSG00000006062",-0.649437183794543,4.34285669135019,39.3267639583651,3.58493643906264e-10,9.30745226486081e-10
"ENSG00000165527",0.364896995422339,7.5013427398847,39.3200331948795,3.59731532562664e-10,9.33802095287076e-10
"ENSG00000160229",0.827704956516439,1.98385812447034,39.314192318563,3.60809225091082e-10,9.36442164297581e-10
"ENSG00000213593",0.343491696688505,6.21081457323991,39.2998777564116,3.6346407368913e-10,9.43173999623558e-10
"ENSG00000166595",0.506351299302955,5.21403748390447,39.2955041607892,3.6427911589597e-10,9.45130154500719e-10
"ENSG00000167193",-0.331076442998997,6.6164878587561,39.2929948235339,3.64747569698606e-10,9.46186571933211e-10
"ENSG00000206418",-0.504551411243713,5.08883880972112,39.2872905964604,3.6581470414078e-10,9.48795402642976e-10
"ENSG00000114279",0.938131890536942,2.34515575288117,39.2838889522574,3.6645256351131e-10,9.50290154621199e-10
"ENSG00000160216",0.394110925941702,6.76774141916018,39.2787696178252,3.67414615029487e-10,9.52624963233463e-10
"ENSG00000204590",-0.47153335990488,6.13922946417626,39.2774065630863,3.67671193222997e-10,9.53130158388695e-10
"ENSG00000165323",-1.28052189498524,1.64409700011187,39.269478145713,3.69167179932317e-10,9.56847617618763e-10
"ENSG00000164587",-0.502506716760885,9.54832277962457,39.2634068120216,3.70316878314319e-10,9.59666431885378e-10
"ENSG00000177879",0.414659982890019,5.80068246022267,39.232853248696,3.76157293833454e-10,9.74638130019891e-10
"ENSG00000137752",-0.621652358260429,4.67744766067245,39.2303688564612,3.7663622829624e-10,9.75715329680192e-10
"ENSG00000159399",0.747472539146421,6.97600600789988,39.1883176937079,3.84835985672069e-10,9.96790407444514e-10
"ENSG00000285278",0.851324883311547,0.584517180329117,39.1859676649008,3.85299466277328e-10,9.97823508775904e-10
"ENSG00000100416",0.517228731529711,4.3619326174215,39.1667177493877,3.89117097591362e-10,1.00754116833987e-09
"ENSG00000226084",-0.60426889002688,4.65153897749606,39.1476769628335,3.92930507654928e-10,1.01723512275869e-09
"ENSG00000136531",-1.65705941143786,3.10914496159376,39.1473678944043,3.9299271420049e-10,1.01723512275869e-09
"ENSG00000104979",0.521639174777766,5.99910510258638,39.1363486197513,3.95217029791448e-10,1.02282114314112e-09
"ENSG00000168569",0.476803410869857,3.69087748587031,39.1344676689213,3.95597969889895e-10,1.02363543742249e-09
"ENSG00000133265",0.604748317957479,5.03430822721912,39.1252607142961,3.97467921009052e-10,1.02830172593495e-09
"ENSG00000166387",0.576105666057999,5.71857222464015,39.1044192260705,4.01733622923609e-10,1.03916353458545e-09
"ENSG00000245750",1.19338252062669,2.28987117441066,39.0819779589071,4.06378016588419e-10,1.05100110152851e-09
"ENSG00000177125",-0.459529517585598,4.15664493867313,39.0804166033804,4.06703144151964e-10,1.05166580902802e-09
"ENSG00000159307",-1.3505761058844,2.65728985971515,39.0789318784769,4.0701255615925e-10,1.05228966294354e-09
"ENSG00000119632",-0.658756441020501,3.90547266047662,39.0779522723437,4.07216832028755e-10,1.05264153465997e-09
"ENSG00000101126",0.439527313147079,7.4431743686103,39.0663726193001,4.09639312332186e-10,1.05872631108285e-09
"ENSG00000005810",-0.657244325330981,6.81579675223153,39.0592869301182,4.11128758608315e-10,1.06239799714015e-09
"ENSG00000106733",-0.480614882207001,4.55759470179739,39.026570763758,4.18076475302635e-10,1.08017081303091e-09
