Gene,Essential CEG,Essential OEG
ENSG00000109618,NA,Non-essential
ENSG00000146904,Non-essential,NA
ENSG00000104365,NA,NA
ENSG00000108848,NA,NA
ENSG00000183850,Non-essential,Non-essential
ENSG00000112186,Non-essential,Non-essential
ENSG00000215375,Non-essential,Non-essential
ENSG00000138772,Non-essential,Non-essential
ENSG00000170633,Non-essential,Non-essential
ENSG00000006282,Non-essential,NA
ENSG00000183864,Non-essential,Essential
ENSG00000197594,Non-essential,Non-essential
ENSG00000138002,Non-essential,Essential
ENSG00000107902,Non-essential,Non-essential
ENSG00000106631,Non-essential,Non-essential
ENSG00000089177,Non-essential,Non-essential
ENSG00000180104,NA,NA
ENSG00000173083,Non-essential,Non-essential
ENSG00000184492,NA,NA
ENSG00000110719,Non-essential,Essential
ENSG00000117500,Non-essential,Non-essential
ENSG00000146587,Non-essential,Non-essential
ENSG00000075340,Non-essential,NA
ENSG00000148341,Non-essential,Non-essential
ENSG00000112146,Non-essential,Non-essential
ENSG00000167470,Non-essential,Essential
ENSG00000077312,NA,NA
ENSG00000111906,Non-essential,Non-essential
ENSG00000160570,Non-essential,NA
ENSG00000130702,Non-essential,NA
ENSG00000077097,NA,NA
ENSG00000182952,Non-essential,NA
ENSG00000102245,Non-essential,NA
ENSG00000054148,Non-essential,Non-essential
ENSG00000103184,Non-essential,NA
ENSG00000176293,Non-essential,Non-essential
ENSG00000122194,Non-essential,NA
ENSG00000094916,NA,NA
ENSG00000159842,Non-essential,Non-essential
ENSG00000137699,Non-essential,Non-essential
ENSG00000111540,Non-essential,Non-essential
ENSG00000106615,NA,NA
ENSG00000184709,Non-essential,Non-essential
ENSG00000258315,Non-essential,Non-essential
ENSG00000157184,Non-essential,NA
ENSG00000103363,NA,Non-essential
ENSG00000157954,NA,NA
ENSG00000132613,Non-essential,Non-essential
ENSG00000090372,Non-essential,Essential
ENSG00000155008,Non-essential,NA
ENSG00000155545,Non-essential,NA
ENSG00000166068,Non-essential,NA
ENSG00000178093,NA,NA
ENSG00000151418,Non-essential,Non-essential
ENSG00000144645,Non-essential,NA
ENSG00000136193,Non-essential,Non-essential
ENSG00000114019,Non-essential,Non-essential
ENSG00000196678,Non-essential,Non-essential
ENSG00000130294,Non-essential,Essential
ENSG00000074695,Non-essential,Non-essential
ENSG00000186283,Non-essential,NA
ENSG00000170113,Non-essential,Non-essential
ENSG00000198881,Non-essential,Non-essential
ENSG00000110075,NA,Non-essential
ENSG00000018510,NA,Essential
ENSG00000121067,NA,NA
ENSG00000126218,Non-essential,Essential
ENSG00000197935,Non-essential,Non-essential
ENSG00000175325,Non-essential,Non-essential
ENSG00000132589,Non-essential,Non-essential
ENSG00000198695,NA,Non-essential
ENSG00000106089,Non-essential,NA
ENSG00000009765,Non-essential,Non-essential
ENSG00000096872,Non-essential,Non-essential
ENSG00000258102,NA,Non-essential
ENSG00000071909,Non-essential,NA
ENSG00000175087,Non-essential,NA
ENSG00000109536,Non-essential,Non-essential
ENSG00000123384,Non-essential,Essential
ENSG00000196597,Non-essential,Non-essential
ENSG00000123165,Non-essential,Non-essential
ENSG00000059804,Non-essential,Non-essential
ENSG00000131495,NA,Non-essential
ENSG00000138443,Non-essential,NA
ENSG00000173366,NA,Non-essential
ENSG00000198886,NA,Non-essential
ENSG00000149050,Non-essential,Non-essential
ENSG00000160194,Non-essential,Non-essential
ENSG00000242802,Non-essential,Non-essential
ENSG00000104823,Non-essential,Non-essential
ENSG00000107159,Non-essential,Non-essential
ENSG00000144233,Non-essential,NA
ENSG00000143224,Non-essential,NA
ENSG00000164066,Non-essential,Essential
ENSG00000149295,Non-essential,NA
ENSG00000151726,Non-essential,NA
ENSG00000164744,Non-essential,Non-essential
ENSG00000099949,Non-essential,NA
ENSG00000172331,Non-essential,Non-essential
ENSG00000213973,Non-essential,Non-essential
ENSG00000113522,NA,NA
ENSG00000165813,NA,Non-essential
ENSG00000147257,Non-essential,Essential
ENSG00000143387,Non-essential,Non-essential
ENSG00000172765,Non-essential,NA
ENSG00000164330,NA,Essential
ENSG00000116668,Non-essential,Non-essential
ENSG00000013016,Non-essential,Essential
ENSG00000171016,Non-essential,NA
ENSG00000117523,Non-essential,Essential
ENSG00000047634,Non-essential,Non-essential
ENSG00000162711,Non-essential,Essential
ENSG00000115266,Non-essential,Non-essential
ENSG00000129535,Non-essential,Non-essential
ENSG00000124613,Non-essential,Non-essential
ENSG00000198919,Non-essential,NA
ENSG00000127328,Non-essential,NA
ENSG00000076513,Non-essential,NA
ENSG00000091039,Non-essential,NA
ENSG00000138061,Non-essential,Non-essential
ENSG00000139684,Non-essential,Non-essential
ENSG00000174579,NA,Essential
ENSG00000180592,Non-essential,Non-essential
ENSG00000100711,Non-essential,Non-essential
ENSG00000055163,NA,Non-essential
ENSG00000206075,NA,Essential
ENSG00000196155,NA,Non-essential
ENSG00000184012,Non-essential,NA
ENSG00000133895,NA,NA
ENSG00000169439,Non-essential,Non-essential
ENSG00000170689,Non-essential,NA
ENSG00000108602,Non-essential,Non-essential
ENSG00000175564,Non-essential,Non-essential
ENSG00000183963,Non-essential,Non-essential
ENSG00000024422,Non-essential,Essential
ENSG00000100139,Non-essential,NA
ENSG00000116171,Non-essential,Essential
ENSG00000167393,Non-essential,Non-essential
ENSG00000100024,Non-essential,NA
ENSG00000173838,Non-essential,Non-essential
ENSG00000182141,Non-essential,Non-essential
ENSG00000221995,NA,Non-essential
ENSG00000168542,Non-essential,Essential
ENSG00000146950,Non-essential,Non-essential
ENSG00000151093,NA,NA
ENSG00000155636,Non-essential,Non-essential
ENSG00000162494,Non-essential,Non-essential
ENSG00000040608,Non-essential,Essential
ENSG00000189056,Non-essential,Essential
ENSG00000158315,NA,Non-essential
ENSG00000175115,Non-essential,Essential
ENSG00000069974,Non-essential,NA
ENSG00000174450,NA,Non-essential
ENSG00000175198,Non-essential,NA
ENSG00000215012,NA,Non-essential
ENSG00000189420,Non-essential,Non-essential
ENSG00000150938,Non-essential,Essential
ENSG00000096746,NA,NA
ENSG00000174307,Non-essential,Essential
ENSG00000197601,Non-essential,Non-essential
ENSG00000241322,Non-essential,Non-essential
ENSG00000101473,Non-essential,Non-essential
ENSG00000060762,Non-essential,Non-essential
ENSG00000144061,Non-essential,Non-essential
ENSG00000137080,Non-essential,Non-essential
ENSG00000133612,Non-essential,Essential
ENSG00000142655,NA,NA
ENSG00000184635,Non-essential,Non-essential
ENSG00000158104,Non-essential,Non-essential
ENSG00000196208,Non-essential,NA
ENSG00000004766,NA,Non-essential
ENSG00000147065,NA,NA
ENSG00000249709,Non-essential,NA
ENSG00000163060,Non-essential,Non-essential
ENSG00000104808,Non-essential,Non-essential
ENSG00000119777,Non-essential,NA
ENSG00000189067,Non-essential,NA
ENSG00000065135,Non-essential,Non-essential
ENSG00000123505,NA,NA
ENSG00000179698,NA,Non-essential
ENSG00000071073,Non-essential,Non-essential
ENSG00000160221,Non-essential,Non-essential
ENSG00000112773,Non-essential,Non-essential
ENSG00000116106,Non-essential,Essential
ENSG00000159461,NA,NA
ENSG00000083838,Non-essential,Non-essential
ENSG00000132768,Non-essential,Non-essential
ENSG00000130635,Non-essential,Essential
ENSG00000018869,Non-essential,Non-essential
ENSG00000152766,Non-essential,Non-essential
ENSG00000123595,Non-essential,Non-essential
ENSG00000137752,Non-essential,Non-essential
ENSG00000106803,NA,NA
ENSG00000188171,Non-essential,Non-essential
ENSG00000050555,Non-essential,NA
ENSG00000105270,Non-essential,Essential
ENSG00000166908,Non-essential,NA
ENSG00000164778,Non-essential,Non-essential
ENSG00000135773,Non-essential,NA
ENSG00000132356,NA,NA
ENSG00000128789,NA,Non-essential
ENSG00000166839,NA,Non-essential
ENSG00000075391,Non-essential,Essential
ENSG00000141977,Non-essential,Non-essential
ENSG00000188868,Non-essential,Non-essential
ENSG00000143171,Non-essential,Essential
ENSG00000095739,Non-essential,Non-essential
ENSG00000124659,Essential,Non-essential
ENSG00000141458,Non-essential,NA
ENSG00000094975,Non-essential,Non-essential
ENSG00000172794,Non-essential,Non-essential
ENSG00000158560,Non-essential,NA
ENSG00000188157,Non-essential,NA
ENSG00000197016,Non-essential,Non-essential
ENSG00000123600,NA,Non-essential
ENSG00000155428,Non-essential,Non-essential
ENSG00000204977,Non-essential,Non-essential
ENSG00000116128,NA,Essential
ENSG00000177455,NA,Non-essential
ENSG00000116741,Non-essential,Non-essential
ENSG00000100097,Non-essential,Non-essential
ENSG00000172530,NA,Essential
ENSG00000168803,Non-essential,Non-essential
ENSG00000172296,Non-essential,Non-essential
ENSG00000137200,NA,Non-essential
ENSG00000138604,NA,Non-essential
ENSG00000080802,NA,NA
ENSG00000118363,NA,Essential
ENSG00000075275,Non-essential,Essential
ENSG00000168763,Non-essential,Non-essential
ENSG00000140945,Non-essential,Non-essential
ENSG00000185504,NA,Non-essential
ENSG00000213719,Non-essential,Non-essential
ENSG00000049245,Non-essential,Non-essential
ENSG00000172939,Non-essential,Non-essential
ENSG00000072422,Non-essential,NA
ENSG00000149716,Essential,Non-essential
ENSG00000171469,Non-essential,NA
ENSG00000130675,Non-essential,Non-essential
ENSG00000103496,Non-essential,NA
ENSG00000138448,NA,Essential
ENSG00000090989,NA,Essential
ENSG00000075420,Non-essential,Essential
ENSG00000023318,Non-essential,Non-essential
ENSG00000215421,NA,Essential
ENSG00000153208,Non-essential,Non-essential
ENSG00000108423,NA,Non-essential
ENSG00000172137,Non-essential,Non-essential
ENSG00000130734,Non-essential,NA
ENSG00000148053,Non-essential,Essential
ENSG00000166189,Non-essential,NA
ENSG00000100228,Non-essential,Non-essential
ENSG00000135046,Non-essential,Non-essential
ENSG00000111229,NA,NA
ENSG00000126088,NA,NA
ENSG00000198843,NA,Non-essential
ENSG00000165521,Non-essential,Essential
ENSG00000164983,Non-essential,NA
ENSG00000088280,Non-essential,Non-essential
ENSG00000182923,NA,Non-essential
ENSG00000176422,NA,Non-essential
ENSG00000163874,Non-essential,Non-essential
ENSG00000132463,NA,NA
ENSG00000012232,NA,Essential
ENSG00000140379,Non-essential,Non-essential
ENSG00000177150,NA,Non-essential
ENSG00000144136,NA,Essential
ENSG00000184108,Non-essential,Non-essential
ENSG00000182372,Non-essential,NA
ENSG00000155085,Non-essential,Non-essential
ENSG00000071051,Non-essential,Essential
ENSG00000155368,Non-essential,Non-essential
ENSG00000164400,Non-essential,NA
ENSG00000164818,NA,Non-essential
ENSG00000197951,Non-essential,Non-essential
ENSG00000174695,NA,NA
ENSG00000108829,Non-essential,Non-essential
ENSG00000178372,Non-essential,NA
ENSG00000137103,Non-essential,Non-essential
ENSG00000250305,Non-essential,Non-essential
ENSG00000166831,Non-essential,Non-essential
ENSG00000116514,Non-essential,NA
ENSG00000167384,Non-essential,Non-essential
ENSG00000065675,NA,Non-essential
ENSG00000121691,NA,NA
ENSG00000091536,Non-essential,Essential
ENSG00000197608,Non-essential,Non-essential
ENSG00000183873,Non-essential,Essential
ENSG00000143546,Non-essential,NA
ENSG00000169155,Non-essential,NA
ENSG00000198464,Non-essential,NA
ENSG00000179532,Non-essential,NA
ENSG00000116698,NA,NA
ENSG00000144635,NA,NA
ENSG00000167118,NA,Non-essential
ENSG00000166317,Non-essential,NA
ENSG00000130988,Non-essential,Non-essential
ENSG00000103647,Non-essential,Non-essential
ENSG00000170876,Non-essential,Non-essential
ENSG00000133878,Non-essential,Non-essential
ENSG00000146166,Non-essential,Non-essential
ENSG00000147854,NA,NA
ENSG00000132010,Non-essential,Non-essential
ENSG00000175073,NA,Essential
ENSG00000124713,Non-essential,Non-essential
ENSG00000211455,Non-essential,Non-essential
ENSG00000013523,Non-essential,Non-essential
ENSG00000141985,NA,NA
ENSG00000153310,Non-essential,Non-essential
ENSG00000250151,NA,NA
ENSG00000143368,NA,NA
ENSG00000156239,NA,Non-essential
ENSG00000047457,Non-essential,NA
ENSG00000135269,Non-essential,NA
ENSG00000101997,Non-essential,Non-essential
ENSG00000128581,NA,Non-essential
ENSG00000163320,Non-essential,Essential
ENSG00000182504,NA,NA
ENSG00000070748,Non-essential,NA
ENSG00000185669,Non-essential,Non-essential
ENSG00000101773,NA,NA
ENSG00000149292,Non-essential,Non-essential
ENSG00000125815,Non-essential,Non-essential
ENSG00000176222,Non-essential,Non-essential
ENSG00000134146,Non-essential,Non-essential
ENSG00000146122,Non-essential,NA
ENSG00000122859,Non-essential,Non-essential
ENSG00000156466,Non-essential,Non-essential
ENSG00000090612,Non-essential,Non-essential
ENSG00000160712,Non-essential,Non-essential
ENSG00000161610,Non-essential,Non-essential
ENSG00000223443,Non-essential,Non-essential
ENSG00000134954,NA,NA
ENSG00000011465,Non-essential,Non-essential
ENSG00000123453,Non-essential,NA
ENSG00000170390,Non-essential,NA
ENSG00000196767,Non-essential,NA
ENSG00000136643,Non-essential,Non-essential
ENSG00000137709,Non-essential,NA
ENSG00000182541,Non-essential,NA
ENSG00000089048,NA,NA
ENSG00000091262,Non-essential,Non-essential
ENSG00000086062,Non-essential,Essential
ENSG00000067177,NA,Essential
ENSG00000128928,Non-essential,NA
ENSG00000116882,Non-essential,Non-essential
ENSG00000122674,Non-essential,NA
ENSG00000161036,NA,Non-essential
ENSG00000173068,Non-essential,Essential
ENSG00000061656,Non-essential,Non-essential
ENSG00000160445,Non-essential,Essential
ENSG00000269067,NA,Non-essential
ENSG00000141738,NA,Non-essential
ENSG00000130227,Non-essential,Essential
ENSG00000170558,NA,NA
ENSG00000119537,NA,Non-essential
ENSG00000106268,NA,Non-essential
ENSG00000105723,NA,NA
ENSG00000135318,Non-essential,Non-essential
ENSG00000163703,Non-essential,Non-essential
ENSG00000225614,Non-essential,Non-essential
ENSG00000139324,Non-essential,Non-essential
ENSG00000186522,Non-essential,Non-essential
ENSG00000153896,Non-essential,Non-essential
ENSG00000102302,Non-essential,Essential
ENSG00000198915,Non-essential,NA
ENSG00000160255,Non-essential,Essential
ENSG00000172081,Non-essential,Non-essential
ENSG00000185499,NA,Non-essential
ENSG00000134508,Non-essential,Non-essential
ENSG00000075407,Non-essential,Non-essential
ENSG00000114115,Non-essential,Non-essential
ENSG00000164169,NA,Non-essential
ENSG00000133028,NA,NA
ENSG00000100523,Non-essential,NA
ENSG00000166261,Non-essential,Non-essential
ENSG00000166823,Non-essential,Non-essential
ENSG00000181035,Non-essential,Non-essential
ENSG00000138075,Non-essential,Non-essential
ENSG00000146426,Non-essential,NA
ENSG00000150782,Non-essential,Non-essential
ENSG00000135040,NA,NA
ENSG00000081277,Non-essential,Non-essential
ENSG00000089682,Non-essential,Non-essential
ENSG00000146592,Non-essential,Essential
ENSG00000055955,Non-essential,NA
ENSG00000158578,Non-essential,NA
ENSG00000179674,Non-essential,Non-essential
ENSG00000033122,Non-essential,Essential
ENSG00000069966,Non-essential,NA
ENSG00000074416,Non-essential,NA
ENSG00000111011,NA,Essential
ENSG00000167315,Non-essential,NA
ENSG00000113739,Non-essential,Essential
ENSG00000139269,Non-essential,Non-essential
ENSG00000100226,Non-essential,Essential
ENSG00000232237,NA,Non-essential
ENSG00000175445,Non-essential,NA
ENSG00000121440,Non-essential,NA
ENSG00000143418,Non-essential,Non-essential
ENSG00000172006,Non-essential,Non-essential
ENSG00000116285,Non-essential,Non-essential
ENSG00000187535,Non-essential,Essential
ENSG00000158411,Non-essential,Non-essential
ENSG00000132170,NA,NA
ENSG00000166147,Non-essential,Essential
ENSG00000056998,Non-essential,Non-essential
ENSG00000256087,Non-essential,Non-essential
ENSG00000005059,NA,Non-essential
ENSG00000102893,Non-essential,NA
ENSG00000125409,Non-essential,Non-essential
ENSG00000144401,Non-essential,Non-essential
ENSG00000103381,Non-essential,Non-essential
ENSG00000145439,Non-essential,Non-essential
ENSG00000114786,NA,Non-essential
ENSG00000175600,NA,Non-essential
ENSG00000173193,Non-essential,Essential
ENSG00000107779,NA,NA
ENSG00000170266,Non-essential,NA
ENSG00000196502,Non-essential,NA
ENSG00000198818,Non-essential,Non-essential
ENSG00000182077,Non-essential,NA
ENSG00000125520,Non-essential,Non-essential
ENSG00000168530,Non-essential,Non-essential
ENSG00000129353,Non-essential,NA
ENSG00000132432,NA,NA
ENSG00000128918,Non-essential,NA
ENSG00000108510,NA,Essential
ENSG00000017797,Non-essential,Non-essential
ENSG00000172733,Non-essential,Essential
ENSG00000136866,Non-essential,Non-essential
ENSG00000171621,Non-essential,NA
ENSG00000136943,Non-essential,Non-essential
ENSG00000044446,Non-essential,Essential
ENSG00000116663,Non-essential,Non-essential
ENSG00000183283,Non-essential,Non-essential
ENSG00000171103,Non-essential,Non-essential
ENSG00000118418,Non-essential,Non-essential
ENSG00000137825,Non-essential,Non-essential
ENSG00000176155,NA,Non-essential
ENSG00000186895,NA,Non-essential
ENSG00000108395,Non-essential,Non-essential
ENSG00000148935,Non-essential,Non-essential
ENSG00000109103,Non-essential,Non-essential
ENSG00000196126,Non-essential,Non-essential
ENSG00000170615,Non-essential,NA
ENSG00000129167,Non-essential,Non-essential
ENSG00000129235,NA,Non-essential
ENSG00000167705,Non-essential,Non-essential
ENSG00000100483,NA,Non-essential
ENSG00000185404,Non-essential,Non-essential
ENSG00000176566,Non-essential,Non-essential
ENSG00000119326,Non-essential,Non-essential
ENSG00000185010,Non-essential,Essential
ENSG00000185437,Non-essential,Non-essential
ENSG00000071205,Non-essential,Non-essential
ENSG00000124243,Non-essential,Non-essential
ENSG00000157741,Non-essential,Essential
ENSG00000165169,Non-essential,NA
ENSG00000125846,Non-essential,Non-essential
ENSG00000184697,Non-essential,NA
ENSG00000083844,Non-essential,Non-essential
ENSG00000125871,Non-essential,Non-essential
ENSG00000108691,Non-essential,NA
ENSG00000180787,Non-essential,Non-essential
ENSG00000143222,NA,Non-essential
ENSG00000072163,Non-essential,Essential
ENSG00000130208,NA,Non-essential
ENSG00000087842,Non-essential,Non-essential
ENSG00000140836,Non-essential,Essential
ENSG00000167077,Non-essential,NA
ENSG00000236104,Non-essential,Non-essential
ENSG00000145431,Non-essential,Essential
ENSG00000165660,Non-essential,Non-essential
ENSG00000244731,Non-essential,Non-essential
ENSG00000116525,Non-essential,Non-essential
ENSG00000165118,Non-essential,Non-essential
ENSG00000274391,NA,NA
ENSG00000213015,Non-essential,Non-essential
ENSG00000137764,NA,NA
ENSG00000133773,NA,Non-essential
ENSG00000157168,Non-essential,Non-essential
ENSG00000131864,Non-essential,Non-essential
ENSG00000133121,Non-essential,NA
ENSG00000048540,Non-essential,NA
ENSG00000182985,Non-essential,Essential
ENSG00000141298,NA,NA
ENSG00000172339,NA,Non-essential
ENSG00000110074,NA,Non-essential
ENSG00000182224,Non-essential,Non-essential
ENSG00000167785,Non-essential,Non-essential
ENSG00000162975,Non-essential,NA
ENSG00000117707,Non-essential,Essential
ENSG00000230124,NA,Non-essential
ENSG00000163235,Non-essential,Non-essential
ENSG00000165275,Non-essential,Non-essential
ENSG00000171448,Non-essential,Non-essential
ENSG00000234444,Non-essential,Non-essential
ENSG00000103249,Non-essential,Essential
ENSG00000166165,Non-essential,Non-essential
ENSG00000173262,Non-essential,Essential
ENSG00000165775,Non-essential,Essential
ENSG00000182223,Non-essential,Non-essential
ENSG00000188807,Non-essential,Essential
ENSG00000117020,NA,NA
ENSG00000005020,Non-essential,Non-essential
ENSG00000112343,Non-essential,Non-essential
ENSG00000144821,Non-essential,Essential
ENSG00000134255,NA,Essential
ENSG00000267041,NA,Non-essential
ENSG00000125449,Essential,Non-essential
ENSG00000189050,Non-essential,Non-essential
ENSG00000163545,Non-essential,NA
ENSG00000079393,Non-essential,Non-essential
ENSG00000141934,NA,Non-essential
ENSG00000139132,Non-essential,Non-essential
ENSG00000100030,NA,NA
ENSG00000104679,Non-essential,Non-essential
ENSG00000152056,Non-essential,Non-essential
ENSG00000184060,Non-essential,NA
ENSG00000135439,Non-essential,Non-essential
ENSG00000006831,Non-essential,NA
ENSG00000196459,Non-essential,Non-essential
ENSG00000111885,Non-essential,NA
ENSG00000108100,Non-essential,NA
ENSG00000162627,Non-essential,Non-essential
ENSG00000184056,Non-essential,NA
ENSG00000151876,Non-essential,Non-essential
ENSG00000136485,NA,Non-essential
ENSG00000101282,Non-essential,Non-essential
ENSG00000159200,Non-essential,NA
ENSG00000162722,Non-essential,Non-essential
ENSG00000084652,Non-essential,Essential
ENSG00000164949,Non-essential,Non-essential
ENSG00000152217,Non-essential,Essential
ENSG00000151379,Non-essential,NA
ENSG00000177888,Non-essential,Non-essential
ENSG00000085433,Non-essential,NA
ENSG00000108784,Non-essential,Essential
ENSG00000110888,Non-essential,NA
ENSG00000119616,NA,NA
ENSG00000171806,Non-essential,Non-essential
ENSG00000149599,Non-essential,Non-essential
ENSG00000109762,Non-essential,Non-essential
ENSG00000198879,Non-essential,NA
ENSG00000152093,Non-essential,Non-essential
ENSG00000169840,Non-essential,Non-essential
ENSG00000101310,NA,NA
ENSG00000120533,NA,NA
ENSG00000101624,Non-essential,Non-essential
ENSG00000127080,NA,Non-essential
ENSG00000128228,Non-essential,Non-essential
ENSG00000109846,Non-essential,Non-essential
ENSG00000112115,Non-essential,Non-essential
ENSG00000038210,Non-essential,NA
ENSG00000100129,NA,NA
ENSG00000074356,NA,Non-essential
ENSG00000159322,Non-essential,Non-essential
ENSG00000128683,Non-essential,NA
ENSG00000174576,Non-essential,Essential
ENSG00000154118,Non-essential,Essential
ENSG00000106003,Non-essential,Non-essential
ENSG00000101986,Non-essential,Essential
ENSG00000189221,Non-essential,NA
ENSG00000196670,Non-essential,Non-essential
ENSG00000108773,NA,NA
ENSG00000138688,Non-essential,Essential
ENSG00000134884,NA,Essential
ENSG00000102241,NA,NA
ENSG00000197956,Non-essential,Non-essential
ENSG00000107566,Non-essential,NA
ENSG00000103160,Non-essential,NA
ENSG00000134901,Non-essential,Non-essential
ENSG00000171298,Non-essential,Essential
ENSG00000105607,Non-essential,Essential
ENSG00000163864,Non-essential,Non-essential
ENSG00000157601,NA,NA
ENSG00000141837,Non-essential,Non-essential
ENSG00000196646,Non-essential,NA
ENSG00000101160,Non-essential,Non-essential
ENSG00000111321,Non-essential,NA
ENSG00000125991,Non-essential,Non-essential
ENSG00000166228,Non-essential,Non-essential
ENSG00000177294,Non-essential,Non-essential
ENSG00000086619,NA,Non-essential
ENSG00000161328,Non-essential,Non-essential
ENSG00000063601,Non-essential,Essential
ENSG00000168297,Non-essential,Non-essential
ENSG00000166037,NA,Non-essential
ENSG00000245680,Non-essential,Non-essential
ENSG00000069667,Non-essential,Essential
ENSG00000197044,Non-essential,Non-essential
ENSG00000149968,Non-essential,NA
ENSG00000164010,Non-essential,Non-essential
ENSG00000041515,Non-essential,Essential
ENSG00000172428,NA,Non-essential
ENSG00000007202,NA,Essential
ENSG00000148362,Non-essential,Non-essential
ENSG00000103091,NA,NA
ENSG00000071539,NA,NA
ENSG00000198198,Non-essential,Non-essential
ENSG00000164040,NA,Non-essential
ENSG00000174574,Non-essential,Non-essential
ENSG00000151779,NA,NA
ENSG00000133256,Non-essential,NA
ENSG00000123689,Non-essential,NA
ENSG00000159640,Non-essential,Essential
ENSG00000079313,Non-essential,Essential
ENSG00000147118,Non-essential,NA
ENSG00000163481,Non-essential,Non-essential
ENSG00000100399,Non-essential,Non-essential
ENSG00000068697,Non-essential,Non-essential
ENSG00000079435,Non-essential,Non-essential
ENSG00000187049,NA,Non-essential
ENSG00000109458,Non-essential,Non-essential
ENSG00000162972,NA,Non-essential
ENSG00000188629,Non-essential,Non-essential
ENSG00000124098,Non-essential,Non-essential
ENSG00000083896,Essential,Essential
ENSG00000170748,Non-essential,Non-essential
ENSG00000167380,Non-essential,Non-essential
ENSG00000163273,Non-essential,Non-essential
ENSG00000111701,Non-essential,Non-essential
ENSG00000150054,Non-essential,NA
ENSG00000174125,Non-essential,Non-essential
ENSG00000137814,NA,Non-essential
ENSG00000183597,Non-essential,Non-essential
ENSG00000110011,Non-essential,Non-essential
ENSG00000085644,Non-essential,NA
ENSG00000083307,Non-essential,Essential
ENSG00000168334,Non-essential,NA
ENSG00000122335,Non-essential,Non-essential
ENSG00000105856,Non-essential,NA
ENSG00000157514,Non-essential,NA
ENSG00000150967,Non-essential,Essential
ENSG00000112419,Non-essential,Non-essential
ENSG00000085185,Non-essential,Essential
ENSG00000146066,Non-essential,NA
ENSG00000123388,Non-essential,Non-essential
ENSG00000117174,NA,Non-essential
ENSG00000172175,Non-essential,Non-essential
ENSG00000065978,NA,NA
ENSG00000197448,Non-essential,NA
ENSG00000139567,NA,Essential
ENSG00000116711,Non-essential,Non-essential
ENSG00000149257,Non-essential,Essential
ENSG00000145723,Non-essential,Non-essential
ENSG00000116641,Non-essential,Essential
ENSG00000185808,Non-essential,Non-essential
ENSG00000186106,Non-essential,Essential
ENSG00000167549,Non-essential,Non-essential
ENSG00000079215,Non-essential,NA
ENSG00000116396,Non-essential,NA
ENSG00000224389,Non-essential,Non-essential
ENSG00000132275,Non-essential,Non-essential
ENSG00000179195,Non-essential,Non-essential
ENSG00000167994,Non-essential,Non-essential
ENSG00000106993,NA,NA
ENSG00000072133,Non-essential,Non-essential
ENSG00000122543,Non-essential,Non-essential
ENSG00000198933,Non-essential,Non-essential
ENSG00000119698,Non-essential,Essential
ENSG00000184302,Non-essential,NA
ENSG00000183087,Non-essential,NA
ENSG00000187498,Non-essential,Essential
ENSG00000168806,Non-essential,Non-essential
ENSG00000181541,Non-essential,Essential
ENSG00000265107,NA,Essential
ENSG00000170382,Non-essential,NA
ENSG00000149591,Non-essential,NA
ENSG00000130822,Non-essential,NA
ENSG00000101546,NA,Non-essential
ENSG00000164825,Non-essential,Non-essential
ENSG00000139154,NA,NA
ENSG00000088298,Non-essential,Non-essential
ENSG00000010165,Non-essential,Non-essential
ENSG00000009830,Non-essential,Essential
ENSG00000157978,Non-essential,Non-essential
ENSG00000215193,Non-essential,NA
ENSG00000142949,NA,Essential
ENSG00000183617,NA,NA
ENSG00000105227,Non-essential,Non-essential
ENSG00000197279,Non-essential,Non-essential
ENSG00000164733,NA,NA
ENSG00000163348,Non-essential,Essential
ENSG00000114738,Non-essential,Non-essential
ENSG00000140577,Non-essential,Essential
ENSG00000140600,Non-essential,Non-essential
ENSG00000115468,Non-essential,NA
ENSG00000077279,Non-essential,Essential
ENSG00000075218,Non-essential,Non-essential
ENSG00000162104,Non-essential,Essential
ENSG00000104883,Non-essential,Non-essential
ENSG00000176340,Non-essential,NA
ENSG00000105197,NA,NA
ENSG00000126861,Non-essential,Essential
ENSG00000189077,NA,Non-essential
ENSG00000142494,Non-essential,Non-essential
ENSG00000111912,Non-essential,Non-essential
ENSG00000114487,Non-essential,Non-essential
ENSG00000011590,Non-essential,Non-essential
ENSG00000106536,Non-essential,Essential
ENSG00000167964,Non-essential,Non-essential
ENSG00000184436,NA,Non-essential
ENSG00000161298,Non-essential,Non-essential
ENSG00000177842,Non-essential,Non-essential
ENSG00000146535,Non-essential,Essential
ENSG00000122121,Non-essential,Non-essential
ENSG00000113263,Non-essential,Non-essential
ENSG00000124496,NA,NA
ENSG00000123933,Non-essential,Non-essential
ENSG00000084463,NA,Essential
ENSG00000104731,Non-essential,Non-essential
ENSG00000162542,Non-essential,Non-essential
ENSG00000106066,Non-essential,Non-essential
ENSG00000243056,Non-essential,Non-essential
ENSG00000182400,Non-essential,Non-essential
ENSG00000066322,Non-essential,Non-essential
ENSG00000188425,Non-essential,Essential
ENSG00000115425,Non-essential,Non-essential
ENSG00000143819,Non-essential,Non-essential
ENSG00000149243,Non-essential,Non-essential
ENSG00000006625,Non-essential,Non-essential
ENSG00000215474,NA,Non-essential
ENSG00000101464,NA,Essential
ENSG00000115282,Non-essential,Non-essential
ENSG00000140543,NA,NA
ENSG00000135862,Non-essential,Essential
ENSG00000146842,NA,Non-essential
ENSG00000204308,Non-essential,Non-essential
