"ID","uniprot_id","max_hit","num_hits"
"Q8IY82-F1","Q8IY82",0.841095238095238,8
"Q8IY84-F1","Q8IY84",0.64765,0
"Q8IY85-F1","Q8IY85",0.658833333333333,0
"Q8IY95-F1","Q8IY95",0.213571428571429,0
"Q8IYA2-F1","Q8IYA2",0.773385714285714,12
"Q8IYA6-F1","Q8IYA6",0.88732380952381,5
"Q8IYA7-F1","Q8IYA7",0.301490476190476,0
"Q8IYA8-F1","Q8IYA8",0.420209523809524,0
"Q8IYB1-F1","Q8IYB1",0.0911466666666667,0
"Q8IYB3-F1","Q8IYB3",0.474909523809524,0
"Q8IYB4-F1","Q8IYB4",0.777861904761905,3
"Q8IYB5-F1","Q8IYB5",0.434166666666667,0
"Q8IYB7-F1","Q8IYB7",0.465728571428571,0
"Q8IYB8-F1","Q8IYB8",0.820976190476191,1
"Q8IYB9-F1","Q8IYB9",0.0916571428571429,0
"Q8IYD1-F1","Q8IYD1",0.963028571428571,1
"Q8IYD2-F1","Q8IYD2",0.3137,0
"Q8IYD8-F1","Q8IYD8",0.807695238095238,1
"Q8IYD9-F1","Q8IYD9",0.401642857142857,0
"Q8IYE0-F1","Q8IYE0",0.851714285714286,2
"Q8IYE1-F1","Q8IYE1",0.620642857142857,0
"Q8IYF1-F1","Q8IYF1",0.904152380952381,1
"Q8IYF3-F1","Q8IYF3",0.317971428571429,0
"Q8IYG6-F1","Q8IYG6",0.567019047619048,0
"Q8IYH5-F1","Q8IYH5",0.739409523809524,20
"Q8IYI0-F1","Q8IYI0",0.915366666666667,1
"Q8IYI6-F1","Q8IYI6",0.535309523809524,0
"Q8IYI8-F1","Q8IYI8",0.355761904761905,0
"Q8IYJ0-F1","Q8IYJ0",0.792538095238095,4
"Q8IYJ1-F1","Q8IYJ1",0.880957142857143,1
"Q8IYJ2-F1","Q8IYJ2",0.892185714285714,1
"Q8IYJ3-F1","Q8IYJ3",0.184147619047619,0
"Q8IYK2-F1","Q8IYK2",0.275438095238095,0
"Q8IYK4-F1","Q8IYK4",0.844042857142857,1
"Q8IYK8-F1","Q8IYK8",0.0816042857142857,0
"Q8IYL2-F1","Q8IYL2",0.913361904761905,1
"Q8IYL3-F1","Q8IYL3",0.833385714285714,4
"Q8IYL9-F1","Q8IYL9",0.760019047619048,1
"Q8IYM0-F1","Q8IYM0",0.295633333333333,0
"Q8IYM1-F1","Q8IYM1",0.122710909090909,0
"Q8IYM2-F1","Q8IYM2",0.423157142857143,0
"Q8IYM9-F1","Q8IYM9",0.811104761904762,10
"Q8IYN0-F1","Q8IYN0",0.0785280952380952,0
"Q8IYN2-F1","Q8IYN2",0.307009523809524,0
"Q8IYN6-F1","Q8IYN6",0.537041666666667,0
"Q8IYP2-F1","Q8IYP2",0.310366666666667,0
"Q8IYP9-F1","Q8IYP9",0.0846271428571429,0
"Q8IYQ7-F1","Q8IYQ7",0.424133333333333,0
"Q8IYR0-F1","Q8IYR0",0.573919047619048,0
"Q8IYR2-F1","Q8IYR2",0.494390476190476,0
"Q8IYR6-F1","Q8IYR6",0.623638095238095,0
"Q8IYS0-F1","Q8IYS0",0.794495238095238,9
"Q8IYS1-F1","Q8IYS1",0.493533333333333,0
"Q8IYS2-F1","Q8IYS2",0.0332272727272727,0
"Q8IYS4-F1","Q8IYS4",0.75802380952381,5
"Q8IYS5-F1","Q8IYS5",0.651390909090909,0
"Q8IYS8-F1","Q8IYS8",0.285438095238095,0
"Q8IYT1-F1","Q8IYT1",0.17672380952381,0
"Q8IYT2-F1","Q8IYT2",0.412142857142857,0
"Q8IYT3-F1","Q8IYT3",0.265480952380952,0
"Q8IYT4-F1","Q8IYT4",0.671976190476191,0
"Q8IYT8-F1","Q8IYT8",0.598419047619048,0
"Q8IYU2-F1","Q8IYU2",0.833609523809524,1
"Q8IYU4-F1","Q8IYU4",0.698633333333333,0
"Q8IYU8-F1","Q8IYU8",0.343590476190476,0
"Q8IYV9-F1","Q8IYV9",0.318463157894737,0
"Q8IYW2-F1","Q8IYW2",0.223914285714286,0
"Q8IYW2-F2","Q8IYW2",0.615538095238095,0
"Q8IYW2-F3","Q8IYW2",0.380457142857143,0
"Q8IYW2-F4","Q8IYW2",0.714852380952381,6
"Q8IYW2-F5","Q8IYW2",0.418847619047619,0
"Q8IYW2-F6","Q8IYW2",0.618538095238095,0
"Q8IYW2-F7","Q8IYW2",0.301357142857143,0
"Q8IYW2-F8","Q8IYW2",0.509757142857143,0
"Q8IYW4-F1","Q8IYW4",0.614042857142857,0
"Q8IYW5-F1","Q8IYW5",0.511942857142857,0
"Q8IYX0-F1","Q8IYX0",0.889671428571429,1
"Q8IYX1-F1","Q8IYX1",0.810209523809524,1
"Q8IYX3-F1","Q8IYX3",0.838190476190476,1
"Q8IYX4-F1","Q8IYX4",0.730604761904762,3
"Q8IYX7-F1","Q8IYX7",0.777266666666667,1
"Q8IYX8-F1","Q8IYX8",0.918995238095238,4
"Q8IYY4-F1","Q8IYY4",0.251780952380952,0
"Q8IZ02-F1","Q8IZ02",0.822104761904762,1
"Q8IZ07-F1","Q8IZ07",0.1922,0
"Q8IZ08-F1","Q8IZ08",0.204509523809524,0
"Q8IZ13-F1","Q8IZ13",0.864833333333333,1
"Q8IZ16-F1","Q8IZ16",0.613542857142857,0
"Q8IZ21-F1","Q8IZ21",0.464480952380952,0
"Q8IZ26-F1","Q8IZ26",0.39012380952381,0
"Q8IZ40-F1","Q8IZ40",0.313257142857143,0
"Q8IZ41-F1","Q8IZ41",0.873945454545455,3
"Q8IZ52-F1","Q8IZ52",0.818990476190476,1
"Q8IZ57-F1","Q8IZ57",0.492104761904762,0
"Q8IZ63-F1","Q8IZ63",0.361119047619048,0
"Q8IZ69-F1","Q8IZ69",0.721580952380952,2
"Q8IZ73-F1","Q8IZ73",0.573428571428571,0
"Q8IZ81-F1","Q8IZ81",0.260057142857143,0
"Q8IZ83-F1","Q8IZ83",0.716995238095238,4
"Q8IZ96-F1","Q8IZ96",0.0934352380952381,0
"Q8IZA0-F1","Q8IZA0",0.215885714285714,0
"Q8IZA3-F1","Q8IZA3",0.617190476190476,0
"Q8IZC4-F1","Q8IZC4",0.875523809523809,1
"Q8IZC7-F1","Q8IZC7",0.0519538095238095,0
"Q8IZD0-F1","Q8IZD0",0.699466666666667,0
"Q8IZD4-F1","Q8IZD4",0.732557142857143,6
"Q8IZD6-F1","Q8IZD6",0.605271428571429,0
"Q8IZD9-F1","Q8IZD9",0.731504761904762,6
"Q8IZE3-F1","Q8IZE3",0.12664619047619,0
"Q8IZF0-F1","Q8IZF0",0.246233333333333,0
"Q8IZF2-F1","Q8IZF2",0.28477619047619,0
"Q8IZF3-F1","Q8IZF3",0.8038,1
"Q8IZF4-F1","Q8IZF4",0.835538095238095,1
"Q8IZF5-F1","Q8IZF5",0.125151428571429,0
"Q8IZF6-F10","Q8IZF6",0.725628571428571,7
"Q8IZF6-F8","Q8IZF6",0.948914285714286,8
"Q8IZF6-F9","Q8IZF6",0.832761904761905,1
"Q8IZF7-F1","Q8IZF7",0.721833333333333,3
"Q8IZH2-F1","Q8IZH2",0.888195238095238,1
"Q8IZI9-F1","Q8IZI9",0.127826666666667,0
"Q8IZJ0-F1","Q8IZJ0",0.828061904761905,4
"Q8IZJ1-F1","Q8IZJ1",0.964509523809524,1
"Q8IZJ3-F1","Q8IZJ3",0.403766666666667,0
"Q8IZJ4-F1","Q8IZJ4",0.182038095238095,0
"Q8IZJ6-F1","Q8IZJ6",0.807445454545455,1
"Q8IZK6-F1","Q8IZK6",0.816907692307692,2
"Q8IZL8-F1","Q8IZL8",0.400414285714286,0
"Q8IZL9-F1","Q8IZL9",0.434280952380952,0
"Q8IZM8-F1","Q8IZM8",0.301071428571429,0
"Q8IZM9-F1","Q8IZM9",0.841395238095238,1
"Q8IZN3-F1","Q8IZN3",0.474666666666667,0
"Q8IZP0-F1","Q8IZP0",0.27202380952381,0
"Q8IZP1-F1","Q8IZP1",0.524161904761905,0
"Q8IZP2-F1","Q8IZP2",0.381604761904762,0
"Q8IZP6-F1","Q8IZP6",0.951472727272727,1
"Q8IZP7-F1","Q8IZP7",0.9181,1
"Q8IZP9-F1","Q8IZP9",0.61082380952381,0
"Q8IZQ1-F1","Q8IZQ1",0.593542857142857,0
"Q8IZQ1-F10","Q8IZQ1",0.312871428571429,0
"Q8IZQ1-F11","Q8IZQ1",0.906876190476191,1
"Q8IZQ1-F12","Q8IZQ1",0.655504761904762,0
"Q8IZQ1-F2","Q8IZQ1",0.335963636363636,0
"Q8IZQ1-F3","Q8IZQ1",0.310314285714286,0
"Q8IZQ1-F4","Q8IZQ1",0.780482352941177,19
"Q8IZQ1-F5","Q8IZQ1",0.08588,0
"Q8IZQ1-F6","Q8IZQ1",0.941590476190476,1
"Q8IZQ1-F7","Q8IZQ1",0.308909523809524,0
"Q8IZQ1-F8","Q8IZQ1",0.40057619047619,0
"Q8IZQ1-F9","Q8IZQ1",0.252385714285714,0
"Q8IZQ8-F1","Q8IZQ8",0.107472857142857,0
"Q8IZR5-F1","Q8IZR5",0.776061904761905,1
"Q8IZS5-F1","Q8IZS5",0.758961904761905,1
"Q8IZS6-F1","Q8IZS6",0.649547619047619,0
"Q8IZS7-F1","Q8IZS7",0.205733333333333,0
"Q8IZS8-F1","Q8IZS8",0.54732380952381,0
"Q8IZT6-F1","Q8IZT6",0.514738095238095,0
"Q8IZT6-F10","Q8IZT6",0.347290476190476,0
"Q8IZT6-F11","Q8IZT6",0.831214285714286,1
"Q8IZT6-F12","Q8IZT6",0.40222380952381,0
"Q8IZT6-F2","Q8IZT6",0.932836363636364,1
"Q8IZT6-F3","Q8IZT6",0.580566666666667,0
"Q8IZT6-F4","Q8IZT6",0.567618181818182,0
"Q8IZT6-F5","Q8IZT6",0.413433333333333,0
"Q8IZT6-F6","Q8IZT6",0.558819047619048,0
"Q8IZT6-F7","Q8IZT6",0.207481818181818,0
"Q8IZT6-F8","Q8IZT6",0.78652380952381,2
"Q8IZT6-F9","Q8IZT6",0.134685714285714,0
"Q8IZT8-F1","Q8IZT8",0.29837619047619,0
"Q8IZT9-F1","Q8IZT9",0.573052380952381,0
"Q8IZU0-F1","Q8IZU0",0.28952380952381,0
"Q8IZU1-F1","Q8IZU1",0.265047619047619,0
"Q8IZU2-F1","Q8IZU2",0.570514285714286,0
"Q8IZU3-F1","Q8IZU3",0.567719047619048,0
"Q8IZU8-F1","Q8IZU8",0.901366666666667,1
"Q8IZU9-F1","Q8IZU9",0.553047619047619,0
"Q8IZV2-F1","Q8IZV2",0.358614285714286,0
"Q8IZV5-F1","Q8IZV5",0.874890476190476,1
"Q8IZW8-F1","Q8IZW8",0.828935294117647,1
"Q8IZX4-F1","Q8IZX4",0.800504761904762,35
"Q8IZY2-F1","Q8IZY2",0.462071428571429,0
"Q8J025-F1","Q8J025",0.753004761904762,3
"Q8MH63-F1","Q8MH63",0.359771428571429,0
"Q8N0S2-F1","Q8N0S2",0.569414285714286,0
"Q8N0S6-F1","Q8N0S6",0.198909090909091,0
"Q8N0T1-F1","Q8N0T1",0.7211,2
"Q8N0U2-F1","Q8N0U2",0.616357142857143,0
"Q8N0U4-F1","Q8N0U4",0.942038095238095,1
"Q8N0U7-F1","Q8N0U7",0.752066666666667,14
"Q8N0U8-F1","Q8N0U8",0.625671428571429,0
"Q8N0V3-F1","Q8N0V3",0.194890476190476,0
"Q8N0V4-F1","Q8N0V4",0.365236363636364,0
"Q8N0V5-F1","Q8N0V5",0.887242857142857,1
"Q8N0W3-F1","Q8N0W3",0.799566666666667,5
"Q8N0W4-F1","Q8N0W4",0.688152380952381,0
"Q8N0W5-F1","Q8N0W5",0.403454545454545,0
"Q8N0W7-F1","Q8N0W7",0.826685714285714,1
"Q8N0X2-F1","Q8N0X2",0.290709523809524,0
"Q8N0X4-F1","Q8N0X4",0.275804761904762,0
"Q8N0X7-F1","Q8N0X7",0.5481,0
"Q8N0Y2-F1","Q8N0Y2",0.278109523809524,0
"Q8N0Y3-F1","Q8N0Y3",0.100263571428571,0
"Q8N0Y5-F1","Q8N0Y5",0.704238095238095,3
"Q8N0Y7-F1","Q8N0Y7",0.767519047619048,8
"Q8N0Z2-F1","Q8N0Z2",0.176957142857143,0
"Q8N0Z3-F1","Q8N0Z3",0.0668590476190476,0
"Q8N0Z6-F1","Q8N0Z6",0.498766666666667,0
"Q8N0Z8-F1","Q8N0Z8",0.189716666666667,0
"Q8N0Z9-F1","Q8N0Z9",0.598609523809524,0
"Q8N100-F1","Q8N100",0.736833333333333,2
"Q8N103-F1","Q8N103",0.632819047619048,0
"Q8N108-F1","Q8N108",0.476752380952381,0
"Q8N109-F1","Q8N109",0.204927272727273,0
"Q8N111-F1","Q8N111",0.869436363636364,1
"Q8N112-F1","Q8N112",0.866657142857143,1
"Q8N114-F1","Q8N114",0.472885714285714,0
"Q8N118-F1","Q8N118",0.783318181818182,11
"Q8N119-F1","Q8N119",0.169728571428571,0
"Q8N122-F1","Q8N122",0.698028571428571,0
"Q8N126-F1","Q8N126",0.655433333333333,0
"Q8N127-F1","Q8N127",0.969225,1
"Q8N128-F1","Q8N128",0.804280952380952,4
"Q8N129-F1","Q8N129",0.552609523809524,0
"Q8N130-F1","Q8N130",0.900861904761905,1
"Q8N131-F1","Q8N131",0.914090476190476,1
"Q8N135-F1","Q8N135",0.60181,0
"Q8N136-F1","Q8N136",0.367990909090909,0
"Q8N137-F1","Q8N137",0.420185714285714,0
"Q8N138-F1","Q8N138",0.84357619047619,1
"Q8N139-F1","Q8N139",0.0294128571428571,0
"Q8N140-F1","Q8N140",0.607541666666667,0
"Q8N141-F1","Q8N141",0.773119047619048,3
"Q8N142-F1","Q8N142",0.598330769230769,0
"Q8N143-F1","Q8N143",0.98477619047619,1
"Q8N144-F1","Q8N144",0.725266666666667,1
"Q8N145-F1","Q8N145",0.895395238095238,1
"Q8N146-F1","Q8N146",0.537066666666667,0
"Q8N148-F1","Q8N148",0.544916666666667,0
"Q8N149-F1","Q8N149",0.487442857142857,0
"Q8N157-F1","Q8N157",0.46602380952381,0
"Q8N158-F1","Q8N158",0.548595238095238,0
"Q8N159-F1","Q8N159",0.955842857142857,1
"Q8N162-F1","Q8N162",0.72272380952381,8
"Q8N163-F1","Q8N163",0.246738095238095,0
"Q8N165-F1","Q8N165",0.720904761904762,10
"Q8N183-F1","Q8N183",0.600383333333333,0
"Q8N184-F1","Q8N184",0.190438095238095,0
"Q8N187-F1","Q8N187",0.974980952380952,1
"Q8N196-F1","Q8N196",0.410516666666667,0
"Q8N1A0-F1","Q8N1A0",0.4823,0
"Q8N1A6-F1","Q8N1A6",0.195845454545455,0
"Q8N1B3-F1","Q8N1B3",0.182577272727273,0
"Q8N1B4-F1","Q8N1B4",0.0554881818181818,0
"Q8N1C3-F1","Q8N1C3",0.885942857142857,1
"Q8N1D5-F1","Q8N1D5",0.350533333333333,0
"Q8N1E2-F1","Q8N1E2",0.93462380952381,1
"Q8N1E6-F1","Q8N1E6",0.939690476190476,1
"Q8N1F7-F1","Q8N1F7",0.905480952380952,1
"Q8N1F8-F1","Q8N1F8",0.915990476190476,1
"Q8N1G0-F1","Q8N1G0",0.420128571428571,0
"Q8N1G1-F1","Q8N1G1",0.0835766666666667,0
"Q8N1G2-F1","Q8N1G2",0.436566666666667,0
"Q8N1G4-F1","Q8N1G4",0.3891,0
"Q8N1H7-F1","Q8N1H7",0.842614285714286,1
"Q8N1I0-F1","Q8N1I0",0.878290476190476,21
"Q8N1K5-F1","Q8N1K5",0.667485714285714,0
"Q8N1L4-F1","Q8N1L4",0.430225,0
"Q8N1L9-F1","Q8N1L9",0.4626,0
"Q8N1M1-F1","Q8N1M1",0.239090476190476,0
"Q8N1N0-F1","Q8N1N0",0.527080952380952,0
"Q8N1N2-F1","Q8N1N2",0.924152380952381,1
"Q8N1N4-F1","Q8N1N4",0.70332380952381,2
"Q8N1P7-F1","Q8N1P7",0.191561904761905,0
"Q8N1Q1-F1","Q8N1Q1",0.35257619047619,0
"Q8N1Q8-F1","Q8N1Q8",0.680838095238095,0
"Q8N1S5-F1","Q8N1S5",0.96247619047619,1
"Q8N1T3-F1","Q8N1T3",0.536066666666667,0
"Q8N1V2-F1","Q8N1V2",0.240857142857143,0
"Q8N1V8-F1","Q8N1V8",0.795823809523809,1
"Q8N1W1-F1","Q8N1W1",0.445647619047619,0
"Q8N1W2-F1","Q8N1W2",0.742942857142857,3
"Q8N201-F1","Q8N201",0.339047619047619,0
"Q8N205-F1","Q8N205",0.714066666666667,1
"Q8N228-F1","Q8N228",0.61522380952381,0
"Q8N239-F1","Q8N239",0.388857142857143,0
"Q8N257-F1","Q8N257",0.676847619047619,0
"Q8N264-F1","Q8N264",0.323866666666667,0
"Q8N271-F1","Q8N271",0.425904761904762,0
"Q8N283-F1","Q8N283",0.437357142857143,0
"Q8N292-F1","Q8N292",0.724027272727273,1
"Q8N2A8-F1","Q8N2A8",0.819066666666667,2
"Q8N2C3-F1","Q8N2C3",0.80575,2
"Q8N2C7-F1","Q8N2C7",0.404838095238095,0
"Q8N2C7-F10","Q8N2C7",0.793271428571429,4
"Q8N2C7-F11","Q8N2C7",0.892266666666667,1
"Q8N2C7-F2","Q8N2C7",0.940971428571429,1
"Q8N2C7-F3","Q8N2C7",0.8212,15
"Q8N2C7-F4","Q8N2C7",0.0669457142857143,0
"Q8N2C7-F5","Q8N2C7",0.473166666666667,0
"Q8N2C7-F6","Q8N2C7",0.461561904761905,0
"Q8N2C7-F7","Q8N2C7",0.623214285714286,0
"Q8N2C7-F8","Q8N2C7",0.694261904761905,0
"Q8N2C7-F9","Q8N2C7",0.517785714285714,0
"Q8N2E2-F1","Q8N2E2",0.803695238095238,1
"Q8N2F6-F1","Q8N2F6",0.436714285714286,0
"Q8N2G4-F1","Q8N2G4",0.7744,2
"Q8N2G6-F1","Q8N2G6",0.675080952380952,0
"Q8N2G8-F1","Q8N2G8",0.142108095238095,0
"Q8N2H3-F1","Q8N2H3",0.675966666666667,0
"Q8N2H4-F1","Q8N2H4",0.834819047619048,1
"Q8N2H9-F1","Q8N2H9",0.568319047619048,0
"Q8N2I2-F1","Q8N2I2",0.476828571428571,0
"Q8N2I9-F1","Q8N2I9",0.255704761904762,0
"Q8N2K0-F1","Q8N2K0",0.472405882352941,0
"Q8N2K1-F1","Q8N2K1",0.599114285714286,0
"Q8N2M4-F1","Q8N2M4",0.752154545454545,1
"Q8N2M8-F1","Q8N2M8",0.553545454545455,0
"Q8N2N9-F1","Q8N2N9",0.859327272727273,1
"Q8N2Q7-F1","Q8N2Q7",0.428171428571429,0
"Q8N2R0-F1","Q8N2R0",0.189449523809524,0
"Q8N2R8-F1","Q8N2R8",0.793247368421053,1
"Q8N2S1-F1","Q8N2S1",0.28207619047619,0
"Q8N2U0-F1","Q8N2U0",0.372833333333333,0
"Q8N2U9-F1","Q8N2U9",0.139490476190476,0
"Q8N2W9-F1","Q8N2W9",0.732552380952381,5
"Q8N2Z9-F1","Q8N2Z9",0.0700027272727273,0
"Q8N302-F1","Q8N302",0.0464766666666667,0
"Q8N307-F1","Q8N307",0.142855238095238,0
"Q8N309-F1","Q8N309",0.640295238095238,0
"Q8N323-F1","Q8N323",0.612404761904762,0
"Q8N326-F1","Q8N326",0.754390476190476,2
"Q8N328-F1","Q8N328",0.854009523809524,1
"Q8N335-F1","Q8N335",0.872728571428571,1
"Q8N336-F1","Q8N336",0.283957142857143,0
"Q8N344-F1","Q8N344",0.8406,4
"Q8N349-F1","Q8N349",0.283069230769231,0
"Q8N350-F1","Q8N350",0.612686666666667,0
"Q8N357-F1","Q8N357",0.818185714285714,7
"Q8N365-F1","Q8N365",0.505257142857143,0
"Q8N370-F1","Q8N370",0.98467619047619,1
"Q8N371-F1","Q8N371",0.903814285714286,1
"Q8N377-F1","Q8N377",0.558233333333333,0
"Q8N386-F1","Q8N386",0.911118181818182,1
"Q8N387-F1","Q8N387",0.151228571428571,0
"Q8N392-F1","Q8N392",0.688609090909091,0
"Q8N393-F1","Q8N393",0.716971428571429,3
"Q8N394-F1","Q8N394",0.30538619047619,0
"Q8N398-F1","Q8N398",0.471390476190476,0
"Q8N3A8-F1","Q8N3A8",0.863385714285714,18
"Q8N3C0-F1","Q8N3C0",0.810266666666667,46
"Q8N3C7-F1","Q8N3C7",0.161561904761905,0
"Q8N3D4-F1","Q8N3D4",0.894352380952381,6
"Q8N3E9-F1","Q8N3E9",0.76802380952381,16
"Q8N3F0-F1","Q8N3F0",0.731642857142857,2
"Q8N3F8-F1","Q8N3F8",0.230661904761905,0
"Q8N3F9-F1","Q8N3F9",0.317542857142857,0
"Q8N3G9-F1","Q8N3G9",0.849985714285714,1
"Q8N3H0-F1","Q8N3H0",0.8953,3
"Q8N3I7-F1","Q8N3I7",0.0702,0
"Q8N3J2-F1","Q8N3J2",0.525254545454545,0
"Q8N3J3-F1","Q8N3J3",0.457233333333333,0
"Q8N3J5-F1","Q8N3J5",0.852475,13
"Q8N3J6-F1","Q8N3J6",0.743761904761905,10
"Q8N3J9-F1","Q8N3J9",0.940475,1
"Q8N3K9-F14","Q8N3K9",0.596419047619048,0
"Q8N3K9-F15","Q8N3K9",0.629261904761905,0
"Q8N3L3-F1","Q8N3L3",0.374063636363636,0
"Q8N3P4-F1","Q8N3P4",0.715333333333333,8
"Q8N3R3-F1","Q8N3R3",0.337114285714286,0
"Q8N3R9-F1","Q8N3R9",0.7682,7
"Q8N3S3-F1","Q8N3S3",0.466438095238095,0
"Q8N3T1-F1","Q8N3T1",0.825790476190476,1
"Q8N3T6-F1","Q8N3T6",0.4151,0
"Q8N3U4-F1","Q8N3U4",0.819790476190476,1
"Q8N3V7-F1","Q8N3V7",0.530219047619048,0
"Q8N3X1-F1","Q8N3X1",0.258828571428571,0
"Q8N3X6-F1","Q8N3X6",0.483833333333333,0
"Q8N3Y1-F1","Q8N3Y1",0.678283333333333,0
"Q8N3Y3-F1","Q8N3Y3",0.342857142857143,0
"Q8N3Y7-F1","Q8N3Y7",0.787138095238095,10
"Q8N3Z0-F1","Q8N3Z0",0.756109090909091,10
"Q8N3Z3-F1","Q8N3Z3",0.866142857142857,1
"Q8N3Z6-F1","Q8N3Z6",0.114601904761905,0
"Q8N402-F1","Q8N402",0.687366666666667,0
"Q8N412-F1","Q8N412",0.984085714285714,1
"Q8N413-F1","Q8N413",0.175252380952381,0
"Q8N414-F1","Q8N414",0.509933333333333,0
"Q8N423-F1","Q8N423",0.196683333333333,0
"Q8N427-F1","Q8N427",0.446171428571429,0
"Q8N428-F1","Q8N428",0.743523809523809,5
"Q8N431-F1","Q8N431",0.774819047619048,9
"Q8N434-F1","Q8N434",0.872283333333333,9
"Q8N436-F1","Q8N436",0.729190476190476,7
"Q8N441-F1","Q8N441",0.335784615384615,0
"Q8N442-F1","Q8N442",0.177104761904762,0
"Q8N443-F1","Q8N443",0.32397619047619,0
"Q8N448-F1","Q8N448",0.62872380952381,0
"Q8N456-F1","Q8N456",0.7674,2
"Q8N461-F1","Q8N461",0.945228571428571,1
"Q8N465-F1","Q8N465",0.398395238095238,0
"Q8N468-F1","Q8N468",0.873371428571429,1
"Q8N474-F1","Q8N474",0.619408333333333,0
"Q8N475-F1","Q8N475",0.164333333333333,0
"Q8N485-F1","Q8N485",0.858161904761905,1
"Q8N488-F1","Q8N488",0.805290476190476,5
"Q8N490-F1","Q8N490",0.568852380952381,0
"Q8N4A0-F1","Q8N4A0",0.553590476190476,0
"Q8N4B1-F1","Q8N4B1",0.18341619047619,0
"Q8N4B4-F1","Q8N4B4",0.930085714285714,1
"Q8N4B5-F1","Q8N4B5",0.123571428571429,0
"Q8N4C6-F1","Q8N4C6",0.615485714285714,0
"Q8N4C7-F1","Q8N4C7",0.609642857142857,0
"Q8N4C8-F1","Q8N4C8",0.962747619047619,1
"Q8N4E4-F1","Q8N4E4",0.750454545454545,4
"Q8N4E7-F1","Q8N4E7",0.866795238095238,1
"Q8N4F0-F1","Q8N4F0",0.350809523809524,0
"Q8N4F4-F1","Q8N4F4",0.860814285714286,1
"Q8N4F7-F1","Q8N4F7",0.581585714285714,0
"Q8N4G2-F1","Q8N4G2",0.718125,2
"Q8N4H0-F1","Q8N4H0",0.757214285714286,9
"Q8N4J0-F1","Q8N4J0",0.66945625,0
"Q8N4K4-F1","Q8N4K4",0.296557142857143,0
"Q8N4L1-F1","Q8N4L1",0.108022380952381,0
"Q8N4L2-F1","Q8N4L2",0.303971428571429,0
"Q8N4L4-F1","Q8N4L4",0.12436380952381,0
"Q8N4L8-F1","Q8N4L8",0.2018,0
"Q8N4M1-F1","Q8N4M1",0.167349090909091,0
"Q8N4N3-F1","Q8N4N3",0.27182380952381,0
"Q8N4N8-F1","Q8N4N8",0.722309523809524,15
"Q8N4P2-F1","Q8N4P2",0.357957142857143,0
"Q8N4P3-F1","Q8N4P3",0.45972380952381,0
"Q8N4P6-F1","Q8N4P6",0.847952380952381,1
"Q8N4Q0-F1","Q8N4Q0",0.545990909090909,0
"Q8N4Q1-F1","Q8N4Q1",0.560211111111111,0
"Q8N4S0-F1","Q8N4S0",0.715833333333333,1
"Q8N4S7-F1","Q8N4S7",0.716504761904762,4
"Q8N4S9-F1","Q8N4S9",0.242552380952381,0
"Q8N4T0-F1","Q8N4T0",0.526280952380952,0
"Q8N4T4-F1","Q8N4T4",0.822571428571429,1
"Q8N4T8-F1","Q8N4T8",0.699023809523809,0
"Q8N4U5-F1","Q8N4U5",0.951123809523809,1
"Q8N4V1-F1","Q8N4V1",0.434666666666667,0
"Q8N4V2-F1","Q8N4V2",0.882961904761905,1
"Q8N4W6-F1","Q8N4W6",0.680790476190476,0
"Q8N4W9-F1","Q8N4W9",0.579981818181818,0
"Q8N4X5-F1","Q8N4X5",0.439128571428571,0
"Q8N4Y2-F1","Q8N4Y2",0.148427272727273,0
"Q8N4Z0-F1","Q8N4Z0",0.236057142857143,0
"Q8N511-F1","Q8N511",0.225638095238095,0
"Q8N531-F1","Q8N531",0.25265,0
"Q8N535-F1","Q8N535",0.522452380952381,0
"Q8N539-F1","Q8N539",0.664823809523809,0
"Q8N543-F1","Q8N543",0.718004761904762,3
"Q8N554-F1","Q8N554",0.734842857142857,5
"Q8N556-F1","Q8N556",0.548914285714286,0
"Q8N565-F1","Q8N565",0.905452380952381,1
"Q8N567-F1","Q8N567",0.269145454545455,0
"Q8N568-F1","Q8N568",0.94172380952381,1
"Q8N573-F1","Q8N573",0.897942857142857,1
"Q8N584-F1","Q8N584",0.400754545454545,0
"Q8N587-F1","Q8N587",0.557271428571429,0
"Q8N594-F1","Q8N594",0.923418181818182,1
"Q8N5A5-F1","Q8N5A5",0.642228571428571,0
"Q8N5B7-F1","Q8N5B7",0.34997619047619,0
"Q8N5C1-F1","Q8N5C1",0.579557142857143,0
"Q8N5C6-F1","Q8N5C6",0.292914285714286,0
"Q8N5C7-F1","Q8N5C7",0.114870952380952,0
"Q8N5C8-F1","Q8N5C8",0.317423809523809,0
"Q8N5D0-F1","Q8N5D0",0.216780952380952,0
"Q8N5D6-F1","Q8N5D6",0.62192380952381,0
"Q8N5F7-F1","Q8N5F7",0.472428571428571,0
"Q8N5G2-F1","Q8N5G2",0.211671904761905,0
"Q8N5H3-F1","Q8N5H3",0.778542857142857,5
"Q8N5H7-F1","Q8N5H7",0.851109523809524,1
"Q8N5I2-F1","Q8N5I2",0.725609523809524,6
"Q8N5I3-F1","Q8N5I3",0.864414285714286,1
"Q8N5I4-F1","Q8N5I4",0.760842857142857,9
"Q8N5I9-F1","Q8N5I9",0.327038888888889,0
"Q8N5J2-F1","Q8N5J2",0.768561904761905,3
"Q8N5J4-F1","Q8N5J4",0.246436666666667,0
"Q8N5K1-F1","Q8N5K1",0.853936363636364,1
